"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1715","A3V8RZYN8NBK2O","english",26,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store E.""%2CFriend 2 says%2C ""Stores D and E.""%2CFriend 3 says%2C ""Stores A and B.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '92411')"
"1716","A3V8RZYN8NBK2O","english",26,"female","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '16868')",""
"1717","A3V8RZYN8NBK2O","english",26,"female","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'yes')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '738286')"
"1718","A3V8RZYN8NBK2O","english",26,"female","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist E.""%2CCoworker 2 says%2C ""Dentists D and E.""%2CCoworker 3 says%2C ""Dentists A%2C B%2C C%2C D and E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '139213')"
"1719","A3V8RZYN8NBK2O","english",26,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '45697')","","",""
"1720","A3V8RZYN8NBK2O","english",26,"female","control","('when_A_chosen', 'no')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '25936')",""
"1721","A3V8RZYN8NBK2O","english",26,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall E.""%2CRoommate 2 says%2C ""Stall A.""%2CRoommate 3 says%2C ""Stalls A%2C B%2C C%2C D and E.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '1690510')"
"1722","A3V8RZYN8NBK2O","english",26,"female","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '39647')",""
"1723","A3V8RZYN8NBK2O","english",26,"female","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '8626')","","",""
"1724","A3V8RZYN8NBK2O","english",26,"female","control","('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '56982')",""
"1725","A3V8RZYN8NBK2O","english",26,"female","exit_quest","('know_conditons', ""No i wouldn't because both questions are the same"")","('difficult', 'No%2C it was just super long')","('anything_else', 'Nothing%2C good survey')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '66282')",""
"1726","A107RJSS561Y7R","English",32,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '4672')","","","",""
"1727","A107RJSS561Y7R","English",32,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '35700')",""
"1728","A107RJSS561Y7R","English",32,"male","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '31240')",""
"1729","A107RJSS561Y7R","English",32,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2147')","","","",""
"1730","A107RJSS561Y7R","English",32,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores D and E.""%2CFriend 2 says%2C ""Bookstores A and B.""%2CFriend 3 says%2C ""Bookstore A.""')","('books_A_chosen', 'no')","('books_B_chosen', 'no')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '52151')"
"1731","A107RJSS561Y7R","English",32,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '11262')","","",""
"1732","A107RJSS561Y7R","English",32,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists D and E.""%2CCoworker 2 says%2C ""Dentist E.""%2CCoworker 3 says%2C ""Dentist F.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '17439')"
"1733","A107RJSS561Y7R","English",32,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '16499')",""
"1734","A107RJSS561Y7R","English",32,"male","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '17384')",""
"1735","A107RJSS561Y7R","English",32,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '11851')","","",""
"1736","A107RJSS561Y7R","English",32,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes D and E.""%2CRoommate 2 says%2C ""Cafes A and B.""%2CRoommate 3 says%2C ""Cafe A.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '5879')"
"1737","A107RJSS561Y7R","English",32,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '34582')","","",""
"1738","A107RJSS561Y7R","English",32,"male","control","('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '45758')",""
"1739","A107RJSS561Y7R","English",32,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist A.""%2CFriend 2 says%2C ""Stylists A and B.""%2CFriend 3 says%2C ""Stylist E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'no')","('hair_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '5956')"
"1740","A107RJSS561Y7R","English",32,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '4914')","","",""
"1741","A107RJSS561Y7R","English",32,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store E.""%2CFriend 2 says%2C ""Stores D and E.""%2CFriend 3 says%2C ""Store A.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '5088')"
"1742","A107RJSS561Y7R","English",32,"male","control","('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '60187')",""
"1743","A107RJSS561Y7R","English",32,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '28866')"
"1744","A107RJSS561Y7R","English",32,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall A.""%2CRoommate 2 says%2C ""Stalls D and E.""%2CRoommate 3 says%2C ""Stalls A and B.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'no')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3074')"
"1745","A107RJSS561Y7R","English",32,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '5909')","","",""
"1746","A107RJSS561Y7R","English",32,"male","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '14228')"
"1747","A107RJSS561Y7R","English",32,"male","control","('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '22364')",""
"1748","A107RJSS561Y7R","English",32,"male","exit_quest","('know_conditons', 'yes i would answer differently because one question is more specific than the other.')","('difficult', 'no it was simple enough')","('anything_else', 'fun!')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '50576')",""
"1749","A2NZ7RMSBXESNI","English",63,"female","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '21762')","","","",""
"1750","A2NZ7RMSBXESNI","English",63,"female","train","('train_m_A_chosen', 'yes')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '63461')",""
"1751","A2NZ7RMSBXESNI","English",63,"female","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '58698')",""
"1752","A2NZ7RMSBXESNI","English",63,"female","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1962')","","","",""
"1753","A2NZ7RMSBXESNI","English",63,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes A and B.""%2CRoommate 2 says%2C ""Cafe A.""%2CRoommate 3 says%2C ""Cafes D and E.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '56971')"
"1754","A2NZ7RMSBXESNI","English",63,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '8293')","","",""
"1755","A2NZ7RMSBXESNI","English",63,"female","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '11068')","","",""
"1756","A2NZ7RMSBXESNI","English",63,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls D and E.""%2CRoommate 2 says%2C ""Stalls A and B.""%2CRoommate 3 says%2C ""Stall E.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '22782')"
"1757","A2NZ7RMSBXESNI","English",63,"female","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '34447')",""
"1758","A2NZ7RMSBXESNI","English",63,"female","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '8542')","","",""
"1759","A2NZ7RMSBXESNI","English",63,"female","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '22791')"
"1760","A2NZ7RMSBXESNI","English",63,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore F.""%2CFriend 2 says%2C ""Bookstores D and E.""%2CFriend 3 says%2C ""Bookstore E.""')","('books_A_chosen', 'no')","('books_B_chosen', 'no')","('books_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '30806')"
"1761","A2NZ7RMSBXESNI","English",63,"female","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists D and E.""%2CCoworker 2 says%2C ""Dentists A and B.""%2CCoworker 3 says%2C ""Dentist F.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '18025')"
"1762","A2NZ7RMSBXESNI","English",63,"female","control","('why_A_chosen', 'no')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '32168')",""
"1763","A2NZ7RMSBXESNI","English",63,"female","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '12019')","","",""
"1764","A2NZ7RMSBXESNI","English",63,"female","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '18900')",""
"1765","A2NZ7RMSBXESNI","English",63,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist F.""%2CFriend 2 says%2C ""Stylist E.""%2CFriend 3 says%2C ""Stylists D and E.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'no')","('hair_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '21170')"
"1766","A2NZ7RMSBXESNI","English",63,"female","control","('what_A_chosen', 'yes')","('what_B_chosen', 'yes')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '23394')",""
"1767","A2NZ7RMSBXESNI","English",63,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store E.""%2CFriend 2 says%2C ""Stores D and E.""%2CFriend 3 says%2C ""Store A.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '18525')"
"1768","A2NZ7RMSBXESNI","English",63,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '16311')","","",""
"1769","A2NZ7RMSBXESNI","English",63,"female","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '38757')"
"1770","A2NZ7RMSBXESNI","English",63,"female","control","('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '28352')",""
"1771","A2NZ7RMSBXESNI","English",63,"female","exit_quest","('know_conditons', 'No%2C I would say which restaurants serve brunch in town.')","('difficult', 'Not really')","('anything_else', 'Thank you')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '53409')",""
"1772","A2WKZI3JQCE3Z6","English",47,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '3756')","","","",""
"1773","A2WKZI3JQCE3Z6","English",47,"male","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'yes')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '54297')",""
"1774","A2WKZI3JQCE3Z6","English",47,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '33266')",""
"1775","A2WKZI3JQCE3Z6","English",47,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1915')","","","",""
"1776","A2WKZI3JQCE3Z6","English",47,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores D and E.""%2CFriend 2 says%2C ""Bookstore A.""%2CFriend 3 says%2C ""Bookstore F.""')","('books_A_chosen', 'no')","('books_B_chosen', 'yes')","('books_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '45085')"
"1777","A2WKZI3JQCE3Z6","English",47,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist E.""%2CCoworker 2 says%2C ""Dentist A.""%2CCoworker 3 says%2C ""Dentists A%2C B%2C C%2C D and E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '61944')"
"1778","A2WKZI3JQCE3Z6","English",47,"male","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '13741')"
"1779","A2WKZI3JQCE3Z6","English",47,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'yes')","('_REACTION_TIME_', '13430')","","",""
"1780","A2WKZI3JQCE3Z6","English",47,"male","control","('when_A_chosen', 'yes')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '46581')",""
"1781","A2WKZI3JQCE3Z6","English",47,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall A.""%2CRoommate 2 says%2C ""Stall F.""%2CRoommate 3 says%2C ""Stalls A%2C B%2C C%2C D and E.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'no')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '30260')"
"1782","A2WKZI3JQCE3Z6","English",47,"male","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '9683')",""
"1783","A2WKZI3JQCE3Z6","English",47,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '17814')","","",""
"1784","A2WKZI3JQCE3Z6","English",47,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes A and B.""%2CRoommate 2 says%2C ""Cafes A%2C B%2C C%2C D and E.""%2CRoommate 3 says%2C ""Cafe E.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '16599')"
"1785","A2WKZI3JQCE3Z6","English",47,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'yes')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '23491')",""
"1786","A2WKZI3JQCE3Z6","English",47,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stores D and E.""%2CFriend 2 says%2C ""Store F.""%2CFriend 3 says%2C ""Store A.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '18195')"
"1787","A2WKZI3JQCE3Z6","English",47,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '7395')","","",""
"1788","A2WKZI3JQCE3Z6","English",47,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'yes')","('_REACTION_TIME_', '9076')","","",""
"1789","A2WKZI3JQCE3Z6","English",47,"male","control","('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '36090')",""
"1790","A2WKZI3JQCE3Z6","English",47,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylists A and B.""%2CFriend 2 says%2C ""Stylist E.""%2CFriend 3 says%2C ""Stylists D and E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '23669')"
"1791","A2WKZI3JQCE3Z6","English",47,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'yes')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '16611')"
"1792","A2WKZI3JQCE3Z6","English",47,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '7989')","","",""
"1793","A2WKZI3JQCE3Z6","English",47,"male","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '26037')",""
"1794","A2WKZI3JQCE3Z6","English",47,"male","exit_quest","('know_conditons', ""I wouldn't because colloquially these are equal."")","('difficult', ""No%2C but I modified my a%2Cb%2Cc%2Cd%2Ce%2Cf answers to include everyone%2C because maybe the friends don't know EVERYWHERE someone shopped but they had partial information."")","('anything_else', 'Nah.')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '71047')",""
"1795","A5TI9UQEPLNWI","english",43,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '13428')","","","",""
"1796","A5TI9UQEPLNWI","english",43,"male","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '48308')",""
"1797","A5TI9UQEPLNWI","english",43,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '96787')",""
"1798","A5TI9UQEPLNWI","english",43,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2757')","","","",""
"1799","A5TI9UQEPLNWI","english",43,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists A and B.""%2CCoworker 2 says%2C ""Dentists D and E.""%2CCoworker 3 says%2C ""Dentist E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '66321')"
"1800","A5TI9UQEPLNWI","english",43,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe A.""%2CRoommate 2 says%2C ""Cafe E.""%2CRoommate 3 says%2C ""Cafe F.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '20017')"
